 W_EKIN_AUGER,EKIN_N1_N2=  0.00475696707  0.0142421043
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 10 3 8 2  13.2881041
 W_EKIN_AUGER,EKIN_N1_N2=  0.00236362289  0.0142421043
 10, 4 -  9, 1  0.000  1.399  0.950 1.575E+11
 8-RT  2.6755E+04 8-2T  1.1985E+11 8-3T  3.7609E+10
 10, 4 -  8, 1  1.455  0.855  0.612 5.486E+07
 8-RT  8.6924E+02 8-1T  2.6015E+07 8-2T  2.3350E+07 8-3T  5.4986E+06
 10, 4 -  7, 1  0.801  0.616  0.447 4.516E+08
 8-RT  1.7508E+05 8-1T  3.0801E+08 8-2T  1.1662E+08 8-3T  2.6834E+07
 10, 4 -  6, 1  0.552  0.463  0.339 3.291E+08
 8-RT  1.4603E+06 8-1T  2.7270E+08 8-2T  4.5188E+07 8-3T  9.7619E+06
 10, 4 -  5, 1  0.399  0.350  0.258 1.724E+08
 8-RT  8.2108E+06 8-1T  1.4638E+08 8-2T  1.4920E+07 8-3T  2.9199E+06
 10, 4 -  4, 1  0.286  0.257  0.190 9.923E+07
 8-RT  4.0642E+07 8-1T  5.3719E+07 8-2T  4.1427E+06 8-3T  7.2252E+05
 10, 4 -  3, 1  0.192  0.176  0.130 1.467E+08
 8-RT  1.3780E+08 8-1T  8.2664E+06 8-2T  5.4751E+05 8-3T  8.5492E+04
 10, 4 -  2, 1  0.109  0.101  0.075 1.734E+09
 8-RT  1.7317E+09 8-1T  1.8268E+06 8-2T  1.1160E+05 8-3T  1.5856E+04
 10, 4 -  9, 2  0.109  1.407  0.954 5.946E+12
 Q-RT  6.5709E+08 Q-2T  4.2838E+12 Q-3T  1.6616E+12
 10, 4 -  8, 2  1.466  0.858  0.614 5.400E+11
 Q-RT  6.4804E+08 Q-1T  4.2044E+11 Q-2T  9.3014E+10 Q-3T  2.5942E+10
 10, 4 -  7, 2  0.804  0.617  0.449 3.470E+10
 Q-RT  3.8659E+08 Q-1T  2.9824E+10 Q-2T  3.4919E+09 Q-3T  9.9947E+08
 10, 4 -  6, 2  0.553  0.464  0.340 4.145E+07
 Q-RT  3.0870E+06 Q-1T  3.4669E+07 Q-2T  2.8846E+06 Q-3T  8.1184E+05
 10, 4 -  5, 2  0.400  0.351  0.258 5.872E+09
 Q-RT  2.1790E+09 Q-1T  3.3906E+09 Q-2T  2.3811E+08 Q-3T  6.4250E+07
 10, 4 -  4, 2  0.287  0.258  0.190 3.868E+10
 Q-RT  3.2502E+10 Q-1T  5.7154E+09 Q-2T  3.6724E+08 Q-3T  9.3808E+07
 10, 4 -  3, 2  0.193  0.176  0.130 3.269E+11
 Q-RT  3.2242E+11 Q-1T  4.1780E+09 Q-2T  2.5550E+08 Q-3T  6.1387E+07
 10, 4 -  9, 3  0.193  1.410  0.956 8.125E+13
 D-RT  6.1511E+12 D-2T  4.8081E+13 D-3T  2.6927E+13 8-RT  1.3996E+04 8-2T  6.7357E+10 8-3T  2.1345E+10
 10, 4 -  8, 3  1.470  0.859  0.614 1.342E+14
 D-RT  8.6160E+12 D-1T  1.1546E+14 D-2T  7.3485E+12 D-3T  2.7279E+12 8-RT  4.3776E+03 8-1T  1.5682E+08 8-2T  1.2330E+08
 8-3T  2.9037E+07
 10, 4 -  7, 3  0.805  0.618  0.449 4.580E+13
 D-RT  1.1879E+13 D-1T  3.1749E+13 D-2T  1.6026E+12 D-3T  5.7278E+11 8-RT  2.3433E+03 8-1T  4.2255E+06 8-2T  1.6193E+06
 8-3T  3.7277E+05
 10, 4 -  6, 3  0.554  0.465  0.340 2.616E+13
 D-RT  1.6498E+13 D-1T  9.0760E+12 D-2T  4.3528E+11 D-3T  1.4996E+11 8-RT  8.1723E+04 8-1T  1.5654E+07 8-2T  2.6122E+06
 8-3T  5.6483E+05
 10, 4 -  5, 3  0.400  0.351  0.258 2.513E+13
 D-RT  2.2460E+13 D-1T  2.5125E+12 D-2T  1.1657E+11 D-3T  3.8681E+10 8-RT  6.0251E+05 8-1T  1.1038E+07 8-2T  1.1297E+06
 8-3T  2.2136E+05
 10, 4 -  4, 3  0.287  0.258  0.190 2.639E+13
 D-RT  2.5863E+13 D-1T  5.0003E+11 D-2T  2.2660E+10 D-3T  7.2290E+09 8-RT  2.9131E+06 8-1T  3.9723E+06 8-2T  3.0703E+05
 8-3T  5.3618E+04
 10, 4 -  9, 4  0.287  1.411  0.957 4.361E+13
 M-2T  4.1794E+13 Q-RT  2.0498E+08 Q-2T  1.2819E+12 Q-3T  5.3220E+11
 10, 4 -  8, 4  1.472  0.860  0.615 4.610E+13
 M-1T  4.5856E+13 Q-RT  3.2491E+08 Q-1T  1.7943E+11 Q-2T  4.7335E+10 Q-3T  1.3199E+10
 10, 4 -  7, 4  0.805  0.618  0.449 4.150E+10
 Q-RT  4.5809E+08 Q-1T  3.5658E+10 Q-2T  4.1843E+09 Q-3T  1.1977E+09
 10, 4 -  6, 4  0.554  0.465  0.341 7.859E+09
 Q-RT  5.8042E+08 Q-1T  6.5767E+09 Q-2T  5.4780E+08 Q-3T  1.5420E+08
 10, 4 -  5, 4  0.401  0.351  0.258 1.509E+09
 Q-RT  5.5657E+08 Q-1T  8.7428E+08 Q-2T  6.1432E+07 Q-3T  1.6580E+07
 10, 4 -  9, 5  0.401  1.412  0.958 4.771E+12
 D-RT  4.3680E+11 D-2T  2.3753E+12 D-3T  1.9296E+12 8-RT  4.6417E+03 8-2T  2.1854E+10 8-3T  7.2158E+09
 10, 4 -  8, 5  1.474  0.860  0.615 2.743E+12
 D-RT  2.7785E+11 D-1T  2.1378E+12 D-2T  2.3825E+11 D-3T  8.8452E+10 8-RT  6.9023E+03 8-1T  1.2311E+08 8-2T  1.9658E+08
 8-3T  4.6295E+07
 10, 4 -  7, 5  0.806  0.618  0.449 6.098E+11
 D-RT  1.5766E+11 D-1T  4.2314E+11 D-2T  2.1362E+10 D-3T  7.6358E+09 8-RT  8.8599E+03 8-1T  1.6069E+07 8-2T  6.1754E+06
 8-3T  1.4217E+06
 10, 4 -  6, 5  0.554  0.465  0.341 9.960E+10
 D-RT  6.2722E+10 D-1T  3.4647E+10 D-2T  1.6618E+09 D-3T  5.7258E+08 8-RT  8.1020E+03 8-1T  1.5611E+06 8-2T  2.6093E+05
 8-3T  5.6434E+04
 10, 4 -  9, 6  0.554  1.413  0.958 2.133E+11
 Q-RT  2.8718E+07 Q-2T  1.3794E+11 Q-3T  7.5284E+10
 10, 4 -  8, 6  1.475  0.860  0.615 1.555E+10
 Q-RT  2.5769E+07 Q-1T  1.0695E+10 Q-2T  3.7747E+09 Q-3T  1.0524E+09
 10, 4 -  7, 6  0.806  0.618  0.449 1.177E+09
 Q-RT  1.2950E+07 Q-1T  1.0114E+09 Q-2T  1.1878E+08 Q-3T  3.3998E+07
 10, 4 -  9, 7  0.806  1.414  0.958 2.965E+09
 8-RT  5.1545E+02 8-2T  2.1562E+09 8-3T  8.0832E+08
 10, 4 -  8, 7  1.475  0.860  0.615 2.250E+07
 8-RT  4.6453E+02 8-1T  6.0698E+06 8-2T  1.3297E+07 8-3T  3.1315E+06
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 10 4 8 3  13.1391048
 W_EKIN_AUGER,EKIN_N1_N2=  0.00753939804  0.0142421043
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 10 4 8 3  13.2881041
 W_EKIN_AUGER,EKIN_N1_N2=  0.00433473196  0.0142421043
 10, 5 -  9, 2  0.000  1.406  0.954 1.994E+11
 8-RT  3.1594E+04 8-2T  1.5265E+11 8-3T  4.6782E+10
 10, 5 -  8, 2  1.465  0.858  0.614 1.520E+09
 8-RT  4.0086E+04 8-1T  1.4597E+08 8-2T  1.1124E+09 8-3T  2.6139E+08
 10, 5 -  7, 2  0.804  0.617  0.448 2.060E+09
 8-RT  7.8277E+05 8-1T  1.4011E+09 8-2T  5.3505E+08 8-3T  1.2288E+08
 10, 5 -  6, 2  0.553  0.464  0.340 9.602E+08
 8-RT  4.1812E+06 8-1T  7.9504E+08 8-2T  1.3242E+08 8-3T  2.8562E+07
 10, 5 -  5, 2  0.400  0.351  0.258 2.874E+08
 8-RT  1.3426E+07 8-1T  2.4410E+08 8-2T  2.4957E+07 8-3T  4.8776E+06
 10, 5 -  4, 2  0.287  0.258  0.190 2.780E+07
 8-RT  1.1234E+07 8-1T  1.5187E+07 8-2T  1.1733E+06 8-3T  2.0438E+05
 10, 5 -  3, 2  0.193  0.176  0.130 5.363E+08
 8-RT  5.0287E+08 8-1T  3.1025E+07 8-2T  2.0570E+06 8-3T  3.2076E+05
 10, 5 -  9, 3  0.193  1.409  0.956 7.528E+12
 Q-RT  8.0038E+08 Q-2T  5.4807E+12 Q-3T  2.0463E+12
 10, 5 -  8, 3  1.469  0.859  0.614 3.725E+11
 Q-RT  3.8185E+08 Q-1T  3.0146E+11 Q-2T  5.5260E+10 Q-3T  1.5376E+10
 10, 5 -  7, 3  0.805  0.618  0.449 6.427E+08
 Q-RT  7.1220E+06 Q-1T  5.5229E+08 Q-2T  6.4757E+07 Q-3T  1.8494E+07
 10, 5 -  6, 3  0.554  0.465  0.340 3.550E+10
 Q-RT  2.6305E+09 Q-1T  2.9702E+10 Q-2T  2.4733E+09 Q-3T  6.9460E+08
 10, 5 -  5, 3  0.400  0.351  0.258 6.484E+10
 Q-RT  2.3973E+10 Q-1T  3.7525E+10 Q-2T  2.6365E+09 Q-3T  7.0993E+08
 10, 5 -  4, 3  0.287  0.258  0.190 1.509E+11
 Q-RT  1.2668E+11 Q-1T  2.2432E+10 Q-2T  1.4418E+09 Q-3T  3.6754E+08
 10, 5 -  9, 4  0.287  1.411  0.957 1.081E+14
 D-RT  7.9204E+12 D-2T  6.5344E+13 D-3T  3.4706E+13 8-RT  1.3000E+04 8-2T  6.4359E+10 8-3T  1.9912E+10
 10, 5 -  8, 4  1.472  0.859  0.615 1.717E+14
 D-RT  1.0541E+13 D-1T  1.4883E+14 D-2T  9.0122E+12 D-3T  3.3382E+12 8-RT  5.2276E+02 8-1T  6.0239E+07 8-2T  1.4795E+07
 8-3T  3.4765E+06
 10, 5 -  7, 4  0.805  0.618  0.449 5.099E+13
 D-RT  1.3205E+13 D-1T  3.5363E+13 D-2T  1.7854E+12 D-3T  6.3674E+11 8-RT  2.2966E+04 8-1T  4.1529E+07 8-2T  1.5939E+07
 8-3T  3.6612E+06
 10, 5 -  6, 4  0.554  0.465  0.341 2.423E+13
 D-RT  1.5270E+13 D-1T  8.4191E+12 D-2T  4.0386E+11 D-3T  1.3883E+11 8-RT  2.0824E+05 8-1T  4.0014E+07 8-2T  6.6839E+06
 8-3T  1.4422E+06
 10, 5 -  5, 4  0.401  0.351  0.258 1.520E+13
 D-RT  1.3580E+13 D-1T  1.5228E+12 D-2T  7.0666E+10 D-3T  2.3398E+10 8-RT  7.9014E+05 8-1T  1.4528E+07 8-2T  1.4879E+06
 8-3T  2.9095E+05
 10, 5 -  9, 5  0.401  1.412  0.957 4.095E+13
 M-2T  3.9335E+13 Q-RT  1.7820E+08 Q-2T  1.1492E+12 Q-3T  4.6243E+11
 10, 5 -  8, 5  1.473  0.860  0.615 3.763E+13
 M-1T  3.7446E+13 Q-RT  2.4213E+08 Q-1T  1.3865E+11 Q-2T  3.5336E+10 Q-3T  9.8311E+09
 10, 5 -  7, 5  0.806  0.618  0.449 2.433E+10
 Q-RT  2.6819E+08 Q-1T  2.0903E+10 Q-2T  2.4540E+09 Q-3T  7.0084E+08
 10, 5 -  6, 5  0.554  0.465  0.341 2.815E+09
 Q-RT  2.0762E+08 Q-1T  2.3561E+09 Q-2T  1.9632E+08 Q-3T  5.5138E+07
 10, 5 -  9, 6  0.554  1.412  0.957 2.638E+12
 D-RT  2.4418E+11 D-2T  1.2995E+12 D-3T  1.0763E+12 8-RT  2.8713E+03 8-2T  1.3705E+10 8-3T  4.4528E+09
 10, 5 -  8, 6  1.474  0.860  0.615 1.013E+12
 D-RT  1.1095E+11 D-1T  7.7154E+11 D-2T  9.5184E+10 D-3T  3.5259E+10 8-RT  3.2503E+03 8-1T  5.9347E+07 8-2T  9.2649E+07
 8-3T  2.1771E+07
 10, 5 -  7, 6  0.806  0.618  0.449 1.358E+11
 D-RT  3.5096E+10 D-1T  9.4248E+10 D-2T  4.7589E+09 D-3T  1.6973E+09 8-RT  2.4197E+03 8-1T  4.3917E+06 8-2T  1.6887E+06
 8-3T  3.8791E+05
 10, 5 -  9, 7  0.806  1.413  0.958 7.870E+10
 Q-RT  1.0944E+07 Q-2T  5.0093E+10 Q-3T  2.8592E+10
 10, 5 -  8, 7  1.475  0.860  0.615 3.092E+09
 Q-RT  5.2806E+06 Q-1T  2.0979E+09 Q-2T  7.7360E+08 Q-3T  2.1521E+08
 10, 5 -  9, 8  1.475  1.413  0.958 5.727E+08
 8-RT  1.0142E+02 8-2T  4.1444E+08 8-3T  1.5831E+08
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 10 5 8 4  13.1391048
 W_EKIN_AUGER,EKIN_N1_N2=  0.011518456  0.0142421043
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 10 5 8 4  13.2881041
 W_EKIN_AUGER,EKIN_N1_N2=  0.00670951651  0.0142421043
 10, 6 -  9, 3  0.000  1.409  0.955 2.188E+11
 8-RT  3.3633E+04 8-2T  1.6818E+11 8-3T  5.0595E+10
 10, 6 -  8, 3  1.469  0.859  0.614 8.701E+09
 8-RT  2.0695E+05 8-1T  1.5614E+09 8-2T  5.7778E+09 8-3T  1.3613E+09
 10, 6 -  7, 3  0.805  0.617  0.449 4.979E+09
 8-RT  1.8814E+06 8-1T  3.3883E+09 8-2T  1.2910E+09 8-3T  2.9732E+08
 10, 6 -  6, 3  0.554  0.465  0.340 1.138E+09
 8-RT  4.9246E+06 8-1T  9.4253E+08 8-2T  1.5644E+08 8-3T  3.3841E+07
 10, 6 -  5, 3  0.400  0.351  0.258 1.421E+07
 8-RT  6.5967E+05 8-1T  1.2079E+07 8-2T  1.2298E+06 8-3T  2.4108E+05
 10, 6 -  4, 3  0.287  0.258  0.190 4.244E+08
 8-RT  1.7070E+08 8-1T  2.3270E+08 8-2T  1.7894E+07 8-3T  3.1263E+06
 10, 6 -  9, 4  0.287  1.410  0.956 8.809E+12
 Q-RT  9.1066E+08 Q-2T  6.4715E+12 Q-3T  2.3368E+12
 10, 6 -  8, 4  1.471  0.859  0.615 9.356E+10
 Q-RT  4.5357E+07 Q-1T  8.5128E+10 Q-2T  6.5556E+09 Q-3T  1.8289E+09
 10, 6 -  7, 4  0.805  0.618  0.449 1.422E+11
 Q-RT  1.5729E+09 Q-1T  1.2230E+11 Q-2T  1.4274E+10 Q-3T  4.0873E+09
 10, 6 -  6, 4  0.554  0.465  0.341 2.011E+11
 Q-RT  1.4872E+10 Q-1T  1.6839E+11 Q-2T  1.3953E+10 Q-3T  3.9293E+09
 10, 6 -  5, 4  0.401  0.351  0.258 1.560E+11
 Q-RT  5.7574E+10 Q-1T  9.0399E+10 Q-2T  6.3192E+09 Q-3T  1.7062E+09
 10, 6 -  9, 5  0.401  1.411  0.957 1.416E+14
 D-RT  1.0074E+13 D-2T  8.7317E+13 D-3T  4.4106E+13 8-RT  1.1566E+04 8-2T  5.8648E+10 8-3T  1.7734E+10
 10, 6 -  8, 5  1.473  0.860  0.615 2.036E+14
 D-RT  1.1952E+13 D-1T  1.7771E+14 D-2T  1.0178E+13 D-3T  3.7802E+12 8-RT  7.5966E+02 8-1T  3.5951E+06 8-2T  2.1445E+07
 8-3T  5.0527E+06
 10, 6 -  7, 5  0.805  0.618  0.449 4.686E+13
 D-RT  1.2125E+13 D-1T  3.2513E+13 D-2T  1.6329E+12 D-3T  5.8394E+11 8-RT  5.7669E+04 8-1T  1.0446E+08 8-2T  3.9913E+07
 8-3T  9.1928E+06
 10, 6 -  6, 5  0.554  0.465  0.341 1.397E+13
 D-RT  8.7982E+12 D-1T  4.8572E+12 D-2T  2.3178E+11 D-3T  7.9893E+10 8-RT  2.3345E+05 8-1T  4.4946E+07 8-2T  7.4722E+06
 8-3T  1.6167E+06
 10, 6 -  9, 6  0.554  1.412  0.957 3.634E+13
 M-2T  3.4990E+13 Q-RT  1.4628E+08 Q-2T  9.7272E+11 Q-3T  3.7902E+11
 10, 6 -  8, 6  1.474  0.860  0.615 2.614E+13
 M-1T  2.6023E+13 Q-RT  1.5232E+08 Q-1T  9.1002E+10 Q-2T  2.2136E+10 Q-3T  6.1749E+09
 10, 6 -  7, 6  0.806  0.618  0.449 9.092E+09
 Q-RT  1.0021E+08 Q-1T  7.8173E+09 Q-2T  9.1312E+08 Q-3T  2.6148E+08
 10, 6 -  9, 7  0.806  1.412  0.957 1.231E+12
 D-RT  1.1484E+11 D-2T  6.0170E+11 D-3T  5.0487E+11 8-RT  1.4948E+03 8-2T  7.2279E+09 8-3T  2.3121E+09
 10, 6 -  8, 7  1.474  0.860  0.615 2.346E+11
 D-RT  2.8133E+10 D-1T  1.7347E+11 D-2T  2.4016E+10 D-3T  8.9201E+09 8-RT  9.6410E+02 8-1T  1.8199E+07 8-2T  2.7354E+07
 8-3T  6.4450E+06
 10, 6 -  9, 8  1.474  1.413  0.958 1.820E+10
 Q-RT  2.6259E+06 Q-2T  1.1356E+10 Q-3T  6.8380E+09
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 10 6 8 5  13.1391048
 W_EKIN_AUGER,EKIN_N1_N2=  0.0166991446  0.0142421043
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 10 6 8 5  13.2881041
 W_EKIN_AUGER,EKIN_N1_N2=  0.00926425401  0.0142421043
 10, 7 -  9, 4  0.000  1.410  0.956 2.059E+11
 8-RT  3.1191E+04 8-2T  1.5870E+11 8-3T  4.7195E+10
 10, 7 -  8, 4  1.471  0.859  0.614 2.712E+10
 8-RT  6.1784E+05 8-1T  5.9189E+09 8-2T  1.7122E+10 8-3T  4.0742E+09
 10, 7 -  7, 4  0.805  0.618  0.449 6.349E+09
 8-RT  2.3992E+06 8-1T  4.3345E+09 8-2T  1.6325E+09 8-3T  3.7972E+08
 10, 7 -  6, 4  0.554  0.465  0.341 2.824E+07
 8-RT  1.2203E+05 8-1T  2.3435E+07 8-2T  3.8424E+06 8-3T  8.3956E+05
 10, 7 -  5, 4  0.401  0.351  0.258 1.348E+09
 8-RT  6.2441E+07 8-1T  1.1477E+09 8-2T  1.1538E+08 8-3T  2.2848E+07
 10, 7 -  9, 5  0.401  1.411  0.957 9.397E+12
 Q-RT  9.5222E+08 Q-2T  6.9519E+12 Q-3T  2.4444E+12
 10, 7 -  8, 5  1.472  0.860  0.615 8.475E+10
 Q-RT  2.5075E+08 Q-1T  3.8545E+10 Q-2T  3.5855E+10 Q-3T  1.0102E+10
 10, 7 -  7, 5  0.805  0.618  0.449 7.246E+11
 Q-RT  8.0106E+09 Q-1T  6.2386E+11 Q-2T  7.1890E+10 Q-3T  2.0791E+10
 10, 7 -  6, 5  0.554  0.465  0.341 4.066E+11
 Q-RT  3.0039E+10 Q-1T  3.4072E+11 Q-2T  2.7869E+10 Q-3T  7.9264E+09
 10, 7 -  9, 6  0.554  1.411  0.957 1.832E+14
 D-RT  1.2702E+13 D-2T  1.1495E+14 D-3T  5.5490E+13 8-RT  9.5960E+03 8-2T  4.9617E+10 8-3T  1.4701E+10
 10, 7 -  8, 6  1.473  0.860  0.615 2.131E+14
 D-RT  1.1956E+13 D-1T  1.8729E+14 D-2T  1.0057E+13 D-3T  3.7726E+12 8-RT  6.2113E+03 8-1T  2.0533E+07 8-2T  1.7337E+08
 8-3T  4.1255E+07
 10, 7 -  7, 6  0.806  0.618  0.449 2.856E+13
 D-RT  7.3903E+12 D-1T  1.9833E+13 D-2T  9.8312E+11 D-3T  3.5507E+11 8-RT  6.8221E+04 8-1T  1.2371E+08 8-2T  4.6678E+07
 8-3T  1.0858E+07
 10, 7 -  9, 7  0.806  1.412  0.957 2.883E+13
 M-2T  2.7823E+13 Q-RT  1.0723E+08 Q-2T  7.3346E+11 Q-3T  2.7715E+11
 10, 7 -  8, 7  1.474  0.860  0.615 1.236E+13
 M-1T  1.2307E+13 Q-RT  6.4545E+07 Q-1T  4.0485E+10 Q-2T  9.2647E+09 Q-3T  2.6101E+09
 10, 7 -  9, 8  1.474  1.412  0.957 3.873E+11
 D-RT  3.6284E+10 D-2T  1.8863E+11 D-3T  1.5900E+11 8-RT  5.2155E+02 8-2T  2.5464E+09 8-3T  8.0420E+08
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 10 7 8 6  13.1391048
 W_EKIN_AUGER,EKIN_N1_N2=  0.0227324702  0.0142421043
 10, 8 -  9, 5  0.000  1.410  0.956 1.557E+11
 8-RT  2.3506E+04 8-2T  1.2010E+11 8-3T  3.5613E+10
 10, 8 -  8, 5  1.472  0.860  0.615 5.827E+10
 8-RT  1.3047E+06 8-1T  1.4213E+10 8-2T  3.5459E+10 8-3T  8.5983E+09
 10, 8 -  7, 5  0.805  0.618  0.449 1.223E+09
 8-RT  4.6395E+05 8-1T  8.3980E+08 8-2T  3.0942E+08 8-3T  7.3346E+07
 10, 8 -  6, 5  0.554  0.465  0.341 5.358E+09
 8-RT  2.3180E+07 8-1T  4.4608E+09 8-2T  7.1524E+08 8-3T  1.5927E+08
 10, 8 -  9, 6  0.554  1.411  0.957 8.705E+12
 Q-RT  8.7171E+08 Q-2T  6.4701E+12 Q-3T  2.2339E+12
 10, 8 -  8, 6  1.473  0.860  0.615 1.528E+12
 Q-RT  2.7140E+09 Q-1T  1.0366E+12 Q-2T  3.7989E+11 Q-3T  1.0907E+11
 10, 8 -  7, 6  0.806  0.618  0.449 1.622E+12
 Q-RT  1.7957E+10 Q-1T  1.4000E+12 Q-2T  1.5772E+11 Q-3T  4.6482E+10
 10, 8 -  9, 7  0.806  1.412  0.957 2.345E+14
 D-RT  1.5907E+13 D-2T  1.4923E+14 D-3T  6.9268E+13 8-RT  7.1529E+03 8-2T  3.7568E+10 8-3T  1.0932E+10
 10, 8 -  8, 7  1.474  0.860  0.615 1.665E+14
 D-RT  8.9251E+12 D-1T  1.4745E+14 D-2T  7.3424E+12 D-3T  2.8067E+12 8-RT  1.2566E+04 8-1T  9.2017E+07 8-2T  3.4325E+08
 8-3T  8.3234E+07
 10, 8 -  9, 8  1.474  1.412  0.957 1.722E+13
 M-2T  1.6651E+13 Q-RT  5.9166E+07 Q-2T  4.1454E+11 Q-3T  1.5239E+11
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 10 8 8 7  13.1391048
 W_EKIN_AUGER,EKIN_N1_N2=  0.0282467268  0.0142421043
 10, 9 -  9, 6  0.000  1.411  0.957 7.618E+10
 8-RT  1.1577E+04 8-2T  5.8665E+10 8-3T  1.7514E+10
 10, 9 -  8, 6  1.473  0.860  0.615 8.074E+10
 8-RT  1.8032E+06 8-1T  2.1411E+10 8-2T  4.7480E+10 8-3T  1.1852E+10
 10, 9 -  7, 6  0.806  0.618  0.449 1.926E+10
 8-RT  7.3602E+06 8-1T  1.3340E+10 8-2T  4.7540E+09 8-3T  1.1601E+09
 10, 9 -  9, 7  0.806  1.411  0.957 5.924E+12
 Q-RT  5.9131E+08 Q-2T  4.4130E+12 Q-3T  1.5103E+12
 10, 9 -  8, 7  1.473  0.860  0.615 7.399E+12
 Q-RT  1.1521E+10 Q-1T  5.3654E+12 Q-2T  1.5606E+12 Q-3T  4.6124E+11
 10, 9 -  9, 8  1.473  1.412  0.957 2.969E+14
 D-RT  1.9818E+13 D-2T  1.9116E+14 D-3T  8.5920E+13 8-RT  4.4518E+03 8-2T  2.3760E+10 8-3T  6.7784E+09

